Año,Nombre_estado,Municipio,Cargo,ID_Municipio,Ayuntamiento,Partido,Nombre_candidato,Sexo,Coalición,Formula
2021,GUANAJUATO,NA,Sindicatura,40,TIERRA BLANCA,PRD,ANA MARIBEL PRADO CRUZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PAN,ANA LIZBETH RAMOS SANDOVAL,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PRI,EMMANUEL HERNANDEZ RIOS,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PRI,ESTER CRUZ GUDIÑO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PRD,RENE HERNANDEZ HERNANDEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PRD,MARIA DEL ROSARIO HERNANDEZ CHAVEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PRD,JENARO FELIX VELAZQUEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,MORENA,JOSE JUAN RAMIREZ RESENDIZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,40,TIERRA BLANCA,PES,CEZNA RAMIREZ RAMIREZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,41,URIANGATO,PRI_PRD,ANASTACIO ROSILES PEREZ,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,41,URIANGATO,PRI_PRD,GABRIELA GUZMAN MALDONADO,Mujer,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PAN,CARLOS GUZMAN CAMARENA,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PAN,MA GUADALUPE MARTINEZ CARMONA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PRI,MIGUEL DOMINGUEZ MORENO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PRI,MA CONSUELO GONZALEZ OROZCO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PRI,MIGUEL DIAZ ROSILES,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PRI,ROSA MORALES REYES,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PVEM,RAFAEL MURILLO MARTINEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,PVEM,CLAUDIA ZAMUDIO DIAZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,MORENA,EVA ADILENE VILLAGOMEZ ZAVALA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,41,URIANGATO,MORENA,ROGELIO GOMEZ RAMIREZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,42,VALLE DE SANTIAGO,PAN,ALEJANDRO ALANIS CHAVEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,42,VALLE DE SANTIAGO,PAN,IRENE BORJA PIMENTEL,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,PAN,MANUEL NIETO SILVA,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,PAN,PAMELA GRANADOS AMBRIZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,PAN,JOSE RAMIREZ ARREDONDO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,PRI,ANA ALICIA PRIETO GONZALEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,PRD,MARIA CATALINA SALAZAR HERNANDEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,MORENA,LUIS MANUEL HERRERA MARTINEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,MORENA,MARTHA LUCIA NIETO ROBLES,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,MORENA,CARLOS FRANCISCO ESTRADA FLORES,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,NA_GTO,EMILIO ALBERTO HERNANDEZ LEAL,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,42,VALLE DE SANTIAGO,RSP,TERESA SAAVEDRA GARCIA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,43,VICTORIA,PAN,JUAN DIEGO RAMIREZ RINCON,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,43,VICTORIA,PAN,CINDY YAQUELINE LOPEZ ESCUDERO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PAN,FRANCISCO DANIEL CORNEJO GARCIA,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PAN,MARIA AMPARO RESENDIZ GARCIA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PAN,JOSE ALFONSO ZUÑIGA CHAVERO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PRI,ERIKA SALINAS TREJO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PRI,ARTEMIO CASAS GONZALEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,PT,VERONICA RINCON MATA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,NA_GTO,J MARTIN HERNANDEZ QUIROZ,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,43,VICTORIA,NA_GTO,MA GUADALUPE ARVIZU OLVERA,Mujer,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,44,VILLAGRAN,NA_GTO,JUAN LARA MENDOZA,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,44,VILLAGRAN,NA_GTO,CARMEN DE LOURDES MIRANDA VARGAS,Mujer,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,PAN,ROSA MARIA LOPEZ SALINAS,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,PRD,DORA ELIA CUEVAS VILLAGOMEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,MORENA,MARIANA ISABEL CASTRO LERMA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,MORENA,IVAN MEJIA ARELLANO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,NA_GTO,RAUL JAMAICA GUTIERREZ,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,NA_GTO,MARIA LUISA VILLAFUERTE,Mujer,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,NA_GTO,MARTIN ENRIQUEZ RAMIREZ,Hombre,Sí,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,44,VILLAGRAN,RSP,CARLOS CARRILLO MACIAS,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,45,XICHU,PRD,FRANCISCO OROZCO MARTINEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,45,XICHU,PRD,MARIA JUANITA IRIS ORTIZ SANCHEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PAN,MARGARITA DIAZ NIETO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PAN,FRANCISCO FLORES SOLANO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PAN,ROSA GLORIA RAMIREZ JIMENEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PRD,GUSTAVO DIAZ RAMIREZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PRD,CLAUDIA ELISA SANJUAN RESENDIZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PRD,JUSTO ZARATE CASAS,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,PRD,MA REMEDIOS SALINAS GONZALEZ,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,45,XICHU,MORENA,JUAN CARLOS GONZALEZ DIAZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Presidencia Municipal,46,YURIRIA,PVEM,MA DE LOS ANGELES LOPEZ BEDOLLA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Sindicatura,46,YURIRIA,PVEM,CIRO ZAVALA AYALA,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PAN,MANUEL SALINAS ROMERO,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PAN,MA GUADALUPE ZAVALA MEDINA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PAN,SALOMON ZAVALA VEGA,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PRI,ADRIAN JUAREZ RAMIREZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PRI,ELOISA GARCIA SILVA,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PRI,EDGAR GONZALEZ GONZALEZ,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PVEM,OLGA LIDIA PIZANO OROZCO,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PVEM,SALVADOR VILLALOBOS MORALES,Hombre,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,PVEM,ROMINA MUNIZ SANCEN,Mujer,No,Mayoría relativa
2021,GUANAJUATO,NA,Regiduría,46,YURIRIA,MORENA,YMELDA MARTINEZ TORRES,Mujer,No,Mayoría relativa
2021,HIDALGO,ZIMAPAN,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,MARIA DEL CARMEN LOZANO MORENO,Mujer,Sí,Mayoría relativa
2021,HIDALGO,ZACUALTIPAN DE ANGELES,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,MARCIA TORRES GONZALEZ,Mujer,Sí,Mayoría relativa
2021,HIDALGO,SAN FELIPE ORIZATLAN,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,JOSE NOE HERNANDEZ BRAVO,Hombre,Sí,Mayoría relativa
2021,HIDALGO,HUEJUTLA DE REYES,Diputación,NA,NA,MORENA,FORTUNATO GONZALEZ ISLAS,Hombre,No,Mayoría relativa
2021,HIDALGO,IXMIQUILPAN,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,VICENTE CHARREZ PEDRAZA,Hombre,Sí,Mayoría relativa
2021,HIDALGO,HUICHAPAN,Diputación,NA,NA,PAN_PRI_PRD_PESH,RODRIGO CASTILLO MARTINEZ,Hombre,Sí,Mayoría relativa
2021,HIDALGO,MIXQUIAHUALA DE JUAREZ,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,LISSET MARCELINO TOVAR,Mujer,Sí,Mayoría relativa
2021,HIDALGO,ACTOPAN,Diputación,NA,NA,PAN_PRI_PRD_PESH,ERIKA ARACELI RODRIGUEZ HERNANDEZ,Mujer,Sí,Mayoría relativa
2021,HIDALGO,METEPEC,Diputación,NA,NA,PAN_PRI_PRD_PESH,MIGUEL ANGEL MARTINEZ GOMEZ,Hombre,Sí,Mayoría relativa
2021,HIDALGO,APAN,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,JORGE HERNANDEZ ARAUS,Hombre,Sí,Mayoría relativa
2021,HIDALGO,TULANCINGO DE BRAVO,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,JOSE ANTONIO HERNANDEZ VERA,Hombre,Sí,Mayoría relativa
2021,HIDALGO,PACHUCA DE SOTO,Diputación,NA,NA,PAN_PRI_PRD_PESH,CITLALI JARAMILLO RAMIREZ,Mujer,Sí,Mayoría relativa
2021,HIDALGO,PACHUCA DE SOTO,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,ELVIA YANET SIERRA VITE,Mujer,Sí,Mayoría relativa
2021,HIDALGO,TULA DE ALLENDE,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,OCTAVIO MAGAÑA SOTO,Hombre,Sí,Mayoría relativa
2021,HIDALGO,TEPEJI DEL RIO DE OCAMPO,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,TANIA VALDEZ CUELLAR,Mujer,Sí,Mayoría relativa
2021,HIDALGO,TIZAYUCA,Diputación,NA,NA,MORENA,VIRGINIA ALVARADO VARGAS,Mujer,No,Mayoría relativa
2021,HIDALGO,VILLAS DEL ALAMO,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,JESUS OSIRIS LEINES MEDECIGO,Hombre,Sí,Mayoría relativa
2021,HIDALGO,TEPEAPULCO,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,MARIA ADELAIDA MUÑOZ JUMILLA,Mujer,Sí,Mayoría relativa
2021,HIDALGO,NA,Diputación,NA,NA,MORENA,FRANCISCO BERGANZA ESCORZA,Hombre,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PT_PVEM_MORENA_PANALH,ADELFA ZUÑIGA FUENTES,Mujer,Sí,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,MORENA,LUCRECIA LORENA HERNANDEZ ROMUALDO,Mujer,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,MORENA,LUIS ANGEL TENORIO CRUZ,Hombre,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,MORENA,SHARON MACOTELA CISNEROS,Mujer,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,MORENA,TIMOTEO LOPEZ PEREZ,Hombre,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PRI,JULIO MANUEL VALERA PIEDRAS,Hombre,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PAN_PRI_PRD_PESH,ROCIO JACQUELINE SOSA JIMENEZ,Mujer,Sí,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PRI,MICHELLE CALDERON RAMIREZ,Mujer,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PAN_PRI_PRD_PESH,JUAN DE DIOS PONTIGO LOYOLA,Hombre,Sí,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PRI,ALEJANDRO ENCISO ARELLANO,Hombre,No,Representación Proporcional
2021,HIDALGO,NA,Diputación,NA,NA,PAN,SILVIA SANCHEZ GARCIA,Mujer,No,Representación Proporcional
2021,JALISCO,TEQUILA,Diputación,NA,NA,MC,EDUARDO RON RAMOS,Hombre,No,Mayoría relativa
2021,JALISCO,LAGOS DE MORENO,Diputación,NA,NA,MC,MARCELA PADILLA DE ANDA,Mujer,No,Mayoría relativa
2021,JALISCO,TEPATITLAN DE MORELOS,Diputación,NA,NA,PAN,ABEL HERNÁNDEZ MARQUEZ,Hombre,No,Mayoría relativa
2021,JALISCO,ZAPOPAN,Diputación,NA,NA,MC,ALEJANDRA MARGARITA GIADANS VALENZUELA,Mujer,No,Mayoría relativa
2021,JALISCO,PUERTO VALLARTA,Diputación,NA,NA,MORENA,YUSSARA ELIZABETH CANALES GONZALEZ,Mujer,No,Mayoría relativa
2021,JALISCO,ZAPOPAN,Diputación,NA,NA,MC,LAURA GABRIELA CARDENAS RODRIGUEZ,Mujer,No,Mayoría relativa
2021,JALISCO,TONALA,Diputación,NA,NA,MORENA,CLAUDIA GARCIA HERNANDEZ,Mujer,No,Mayoría relativa
2021,JALISCO,GUADALAJARA,Diputación,NA,NA,MC,CLAUDIA GABRIELA SALAS RODRIGUEZ,Mujer,No,Mayoría relativa
2021,JALISCO,GUADALAJARA,Diputación,NA,NA,MC,LETICIA FABIOLA CUAN RAMIREZ,Mujer,No,Mayoría relativa
2021,JALISCO,ZAPOPAN,Diputación,NA,NA,MC,MONICA PAOLA MAGAÑA MENDOZA,Mujer,No,Mayoría relativa
2021,JALISCO,GUADALAJARA,Diputación,NA,NA,MC,ROCIO AGUILAR TEJADA,Mujer,No,Mayoría relativa
2021,JALISCO,SANTA CRUZ DE LAS FLORES,Diputación,NA,NA,MC,GERARDO QUIRINO VELAZQUEZ CHAVEZ,Hombre,No,Mayoría relativa
2021,JALISCO,TLAQUEPAQUE,Diputación,NA,NA,MC,LOURDES CELENIA CONTRERAS GONZALEZ,Mujer,No,Mayoría relativa
2021,JALISCO,GUADALAJARA,Diputación,NA,NA,MC,PRISCILLA FRANCO BARBA,Mujer,No,Mayoría relativa
2021,JALISCO,LA BARCA,Diputación,NA,NA,MC,JUAN LUIS AGUILAR GARCIA,Hombre,No,Mayoría relativa
2021,JALISCO,TLAQUEPAQUE,Diputación,NA,NA,MORENA,OSCAR VASQUEZ LLAMAS,Hombre,No,Mayoría relativa
2021,JALISCO,JOCOTEPEC,Diputación,NA,NA,MC,MARIA DOLORES LOPEZ JARA,Mujer,No,Mayoría relativa
2021,JALISCO,AUTLAN DE NAVARRO,Diputación,NA,NA,MC,FERNANDO MARTINEZ GUERRERO,Hombre,No,Mayoría relativa
2021,JALISCO,CIUDAD GUZMAN,Diputación,NA,NA,MC,HIGINIO DEL TORO PEREZ,Hombre,No,Mayoría relativa
2021,JALISCO,TONALA,Diputación,NA,NA,MC,ESTEFANIA PADILLA MARTINEZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Diputación,NA,NA,PAN,CLAUDIA MURGUIA TORRES,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PAN,JORGE ANTONIO CHAVEZ AMBRIZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PAN,JULIO CESAR HURTADO LUNA,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PAN,MIRELLE ALEJANDRA MONTES AGREDANO,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PRI,HORTENSIA MARIA LUISA NOROÑA QUEZADA,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PRI,HUGO CONTRERAS ZEPEDA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PRI,ANA ANGELITA DEGOLLADO GONZALEZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PRI,VERONICA GABRIELA FLORES PEREZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PRI,JULIO CESAR COVARRUBIAS MENDOZA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,PVEM,ERIKA LIZBETH RAMIREZ PEREZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,MORENA,MARIA DE JESUS PADILLA ROMO,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,MORENA,JOSE MARIA MARTINEZ MARTINEZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,MORENA,ANGELA GOMEZ PONCE,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,MORENA,LETICIA PEREZ RODRIGUEZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,MORENA,TOMAS VAZQUEZ VIGIL,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,HAGAMOS,MARA NADIEZHDA ROBLES VILLASEÑOR,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,HAGAMOS,EDGAR ENRIQUE VELAZQUEZ GONZALEZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Diputación,NA,NA,FUTURO,SUSANA DE LA ROSA HERNANDEZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Presidencia Municipal,1,ACATIC,PAN,MARCO TULIO MOYA DIAZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Sindicatura,1,ACATIC,PAN,ANABEL CABRERA GUTIERREZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PAN,OSWALDO LOPEZ HERNANDEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PAN,LILIA PONCE JAUREGUI,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PAN,ALEJANDRO TIRADO MARRON,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PAN,ARACELI GUTIERREZ VEGA,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PAN,PABLO SABINO CAMARGO VELAZQUEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,1,ACATIC,PRI,ADRIANA GONZALEZ BARBA,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,1,ACATIC,MC,RIGOBERTO DE LA TORRE ANAYA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,1,ACATIC,HAGAMOS,DAVID CAMARENA VERA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,1,ACATIC,HAGAMOS,CLAUDIA CECILIA FLORES SALCEDO,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Presidencia Municipal,2,ACATLAN DE JUAREZ,MC,JAIME ENRIQUE VELASCO LOPEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Sindicatura,2,ACATLAN DE JUAREZ,MC,GIOVANA SARAI RAZON AGUILAR,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MC,MARTIN DIAZ VILLEGAS,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MC,HILDA MARIA GALVAN NIÑO,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MC,TEODORO RUIZ MURILLO,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MC,AZUCENA MARIA FLORES LOPEZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MC,SERGIO JOSAFAT GONZALEZ IÑIGUEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,PAN,MA TERESA MOJICA GOMEZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,MORENA,ANEL JUDITH LOPEZ AGUILAR,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,PES,JUAN CARLOS GARCIA IBARRA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,2,ACATLAN DE JUAREZ,HAGAMOS,ERICK MEDINA SIORDIA,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Presidencia Municipal,3,AHUALULCO DE MERCADO,MC,JOSE BLADIMIR ARREOLA ALVAREZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Sindicatura,3,AHUALULCO DE MERCADO,MC,MARIA LORENA TAPIA RANGEL,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MC,FRANCISCO RAFAEL HERNADEZ JIMENEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MC,MARIA ELENA PEREZ ZEPEDA,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MC,AYRTON SANDOVAL NAVARRO,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MC,LORENA CASTILLO RUIZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MC,BLAS ORTIZ RICO,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,PRI,CESAR ARTURO COBIAN LOPEZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,PRI,CYNTHIA JANET PEREZ HERNANDEZ,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,PRI,RICARDO APOLONIO REYES GUTIERREZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,3,AHUALULCO DE MERCADO,MORENA,MARIA JIMENEZ CAMARILLO,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Presidencia Municipal,4,AMACUECA,MC,LUZ ELVIRA DURAN VALENZUELA,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,MC,CARLOS ALBERTO MAGAÑA SOTELO,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,MC,ELIDA ALEJANDRA CARRETERO HERNANDEZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,MC,J JESUS SANCHEZ FIGUEROA,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,MC,MA ELIZABETH FREGOSO JIMENEZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,MC,GABRIEL LOPEZ BARRAGAN,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Sindicatura,4,AMACUECA,MC,NORMA LETICIA ACUÑA RAMIREZ,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,4,AMACUECA,PRI,CIRCE ANDREA SANTANA PERALTA,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,4,AMACUECA,PRI,JOSE ANGEL MEDRANO CRESPO,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,4,AMACUECA,PRD,DANIEL CORDOVA JIMENEZ,Hombre,No,Representación Proporcional
2021,JALISCO,NA,Regiduría,4,AMACUECA,MORENA,LIZ DEFENSA RAMIREZ GALINDO,Mujer,No,Representación Proporcional
2021,JALISCO,NA,Presidencia Municipal,5,AMATITAN,MORENA,JOSUE SAUL PEREZ OCAMPO,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Sindicatura,5,AMATITAN,MORENA,ARACELI RAMOS CORDERO,Mujer,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,5,AMATITAN,MORENA,RAUL ZEPEDA GOMEZ,Hombre,No,Mayoría relativa
2021,JALISCO,NA,Regiduría,5,AMATITAN,MORENA,JESSICA MARGARITA CORTES HERMOSILLO,Mujer,No,Mayoría relativa
