Año,ID_estado,Nombre_estado,ID_Municipio,Municipio,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,Coalición
2017,5,COAHUILA,33,SAN PEDRO,MC,4615,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,NUAL,644,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,SI,275,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,PPC,1400,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,PJ,688,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,PRC,196,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,PCP,215,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,MORENA,2632,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,ES,511,45884,16,1240,47140,75444,No
2017,5,COAHUILA,33,SAN PEDRO,PAN_UDC_PPC_ES,92,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_UDC_PPC,106,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_UDC_ES,10,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_PPC_ES,7,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,UDC_PPC_ES,3,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_UDC,169,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_PPC,56,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PAN_ES,15,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,UDC_PPC,20,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,UDC_ES,5,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PPC_ES,4,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,11,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_SI_PJ_PRC_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_NVA_ALIANZA_SI_PJ_PRC_PCP,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI_PJ,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI_PRC,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_PJ_PRC_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_SI,4,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_SI_PJ,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_PJ_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_SI_PJ_PRC,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_NVA_ALIANZA,6,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_SI,3,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_PJ,4,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM_PRC,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_NVA_ALIANZA_PJ,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_NVA_ALIANZA_PRC,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_SI_PJ,3,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_SI_PRC,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PVEM_SI_PJ,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,NVA_ALIANZA_SI_PJ,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PVEM,31,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_NVA_ALIANZA,13,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_SI,7,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PJ,12,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PRC,4,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRI_PCP,4,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PVEM_NVA_ALIANZA,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PVEM_SI,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PVEM_PJ,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PVEM_PRC,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,NVA_ALIANZA_PJ,2,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,NVA_ALIANZA_PRC,3,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,NVA_ALIANZA_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,SI_PJ,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PJ_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,33,SAN PEDRO,PRC_PCP,1,45884,16,1240,47140,75444,Sí
2017,5,COAHUILA,35,TORREON,PAN,133619,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PRI,98218,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PRD,7994,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PT,4013,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PVEM,5033,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,UDC,795,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,MC,1868,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,NUAL,3139,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,SI,1698,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PPC,1575,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PJ,1148,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PRC,1069,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PCP,376,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,MORENA,27493,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,ES,1399,291194,104,4249,295547,509526,No
2017,5,COAHUILA,35,TORREON,PAN_UDC_PPC_ES,432,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_UDC_PPC,139,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_UDC_ES,49,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_PPC_ES,50,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,UDC_PPC_ES,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_UDC,110,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_PPC,67,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PAN_ES,80,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,UDC_PPC,7,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,UDC_ES,5,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,122,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC,6,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PJ_PCP,6,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PRC_PCP,15,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PJ_PRC_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PJ_PRC_PCP,4,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI_PJ_PRC_PCP,4,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PJ,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PRC,4,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PJ_PRC,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PJ_PRC,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PJ_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PJ_PRC_PCP,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI_PJ_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_SI_PJ_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_SI,10,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PJ,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PRC,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PJ,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PJ_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_PJ_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_SI_PJ_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_SI_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_SI_PJ_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_NVA_ALIANZA,43,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_SI,10,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PJ,10,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PRC,7,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM_PCP,5,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_SI,5,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_PJ,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_PRC,16,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_SI_PJ,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_SI_PRC,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PJ_PRC,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PRC_PCP,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_NVA_ALIANZA_SI,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_SI_PJ,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_PJ_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,SI_PRC_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PVEM,319,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_NVA_ALIANZA,47,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_SI,32,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PJ,18,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PRC,26,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRI_PCP,8,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_NVA_ALIANZA,14,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_SI,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_PJ,5,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PVEM_PRC,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,NVA_ALIANZA_SI,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,NVA_ALIANZA_PJ,2,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,NVA_ALIANZA_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,SI_PJ,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,SI_PRC,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,SI_PCP,1,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PJ_PCP,3,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,35,TORREON,PRC_PCP,4,291194,104,4249,295547,509526,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN,1074,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PRI,1331,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PRD,518,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PVEM,3,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,UDC,16,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,NUAL,6,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,SI,2,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PPC,4,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PJ,5,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PRC,8,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PCP,1,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,MORENA,57,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,ES,1,3087,2,90,3179,5317,No
2017,5,COAHUILA,37,VILLA UNION,PAN_UDC_PPC_ES,10,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_UDC_PPC,3,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_UDC_ES,3,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_PPC_ES,2,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_UDC,9,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_PPC,3,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PAN_ES,3,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,UDC_PPC,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,7,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM_NVA_ALIANZA_SI_PJ_PCP,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM_NVA_ALIANZA_PJ_PRC_PCP,2,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_NVA_ALIANZA_SI_PRC_PCP,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM_PRC_PCP,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM_NVA_ALIANZA,2,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_SI_PJ,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PVEM,3,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_NVA_ALIANZA,1,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_SI,6,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,37,VILLA UNION,PRI_PCP,2,3087,2,90,3179,5317,Sí
2017,5,COAHUILA,38,ZARAGOZA,PAN,1668,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,PRI,2401,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,PRD,1628,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,UDC,69,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,NUAL,74,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,SI,50,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,PPC,10,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,PJ,23,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,MORENA,271,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,ES,19,6263,3,142,6408,10695,No
2017,5,COAHUILA,38,ZARAGOZA,PAN_UDC_PPC_ES,8,6263,3,142,6408,10695,Sí
2017,5,COAHUILA,38,ZARAGOZA,PAN_UDC_PPC,7,6263,3,142,6408,10695,Sí
2017,5,COAHUILA,38,ZARAGOZA,PAN_UDC_ES,2,6263,3,142,6408,10695,Sí
2017,5,COAHUILA,38,ZARAGOZA,PAN_UDC,29,6263,3,142,6408,10695,Sí
2017,5,COAHUILA,38,ZARAGOZA,PAN_PPC,3,6263,3,142,6408,10695,Sí
2017,5,COAHUILA,38,ZARAGOZA,UDC_PPC,1,6263,3,142,6408,10695,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN,780,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PRI,4704,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PRD,2012,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PT,112,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PVEM,570,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PRS,61,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,MC,348,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,NUAL,175,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,MORENA,7090,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,ES,302,17150,3,803,17956,25837,No
2017,18,NAYARIT,1,ACAPONETA,PAN_PRD_PT_PRS,49,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PRD_PT,16,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PRD_PRS,1,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PT_PRS,3,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PRD_PT_PRS,3,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PRD,64,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PT,1,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PAN_PRS,1,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PRD_PT,17,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PRD_PRS,1,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,PT_PRS,5,17150,3,803,17956,25837,Sí
2017,18,NAYARIT,1,ACAPONETA,Candidatura Independiente,835,17150,3,803,17956,25837,No
2017,18,NAYARIT,2,AHUACATLAN,PAN,1877,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,PRI,3012,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,PRD,43,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,PT,73,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,PRS,43,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,MC,2169,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,NUAL,30,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,MORENA,231,8133,1,211,8345,11841,No
2017,18,NAYARIT,2,AHUACATLAN,PAN_PRD_PT_PRS,21,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PRD_PT,5,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PRD_PRS,4,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PT_PRS,2,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PRD,4,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PT,11,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PAN_PRS,1,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,PT_PRS,1,8133,1,211,8345,11841,Sí
2017,18,NAYARIT,2,AHUACATLAN,Candidatura Independiente,606,8133,1,211,8345,11841,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN,13486,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRI,13747,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRD,1094,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PT,2042,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PVEM,327,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRS,432,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,MC,4263,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,NUAL,590,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,MORENA,1389,46493,5,1475,47973,96718,No
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PRD_PT_PRS,550,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PRD_PT,106,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PRD_PRS,13,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PT_PRS,11,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRD_PT_PRS,4,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PRD,105,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PT,67,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PAN_PRS,11,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRD_PT,32,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PRD_PRS,1,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,PT_PRS,9,46493,5,1475,47973,96718,Sí
2017,18,NAYARIT,4,BAHIA DE BANDERAS,Candidatura Independiente,8214,46493,5,1475,47973,96718,No
2017,18,NAYARIT,5,COMPOSTELA,PAN,10044,30730,9,1223,31962,54393,No
